"POLICY_ID","FULL_DOC_LINK","TITLE","DATE","SUBJECT","KEYWORDS","ABSTRACT","IS_RELEVANT"
"LEX-FAOC085747","http://extwprlegs1.fao.org/docs/pdf/per85747.pdf","Decreto Legislativo Nº 1042 - Modifica la Ley Nº 28271, Ley que regula los pasivos ambientales de la actividad minera.","2008","Mineral resources, Waste & hazardous substances","Mining, Erosion, Soil pollution/quality, Pollution control, Environmental standards, Soil rehabilitation, Soil conservation/soil improvement, Waste management, Effluent waste water/discharge","El presente Decreto Legislativo modifica la Ley que tiene por objeto regular la identificación de los pasivos ambientales de la actividad minera, la responsabilidad y el financiamiento para la remediación de las áreas afectadas, respecto a la responsabilidad que el Estado ha asumido en la tarea de remediación de aquellos pasivos cuyos responsables no puedan ser identificados y de aquellos que corresponda en función al interés público.",NA
"LEX-FAOC067178","http://extwprlegs1.fao.org/docs/pdf/gua67178.pdf","Decreto Nº 7/98 - Ley de creación del área protegida del Volcán y Laguna de Ipala.","1998","Wild species & ecosystems","Protected area, Ecosystem preservation, Zoning","Se declara como área protegida de uso múltiple el Volcán y laguna de Ipala, cuyas coordenadas geográficas se especifican en el artículo 2º. Los objetivos que se persiguen son los siguientes: a) conservar los rasgos naturales, tanto en las comunidades bióticas como en las especies silvestres, con énfasis en su uso para fines educativos y recreativos; b) preservar el atractivo natural para la recreación pública al aire libre; c) evitar la vulnerabilidad de la Laguna y fomentar la actividad foresta",NA
"LEX-FAOC128710","http://extwprlegs1.fao.org/docs/pdf/per128710.pdf","Resolución Nº 211-2013-OS - Modifica la Resolución Nº 067-2008-OS, Reglamento de los Órganos resolutivos del Organismo Supervisor de la Inversión en Energía y Minería (OSINERGIM).","2013","Energy","Institution, Energy conservation/energy production, Dispute settlement, Legal proceedings/administrative proceedings, Internal trade","La presente Resolución modifica el Reglamento de los Órganos resolutivos del Organismo Supervisor de la Inversión en Energía y Minería (OSINERGIM) aplicable a la Junta de apelaciones de reclamos de usuarios (JARU) y al Tribunal de apelaciones de sanciones en temas de energía y minería (TASTEM), en relación al funcionamiento y a la modalidad del procedimiento ante el TASTEM.",NA
"LEX-FAOC090246","http://extwprlegs1.fao.org/docs/pdf/per90246.pdf","Resolución Nº 335/09/AG/SENASA - Modifica la Resolución Nº 231/09/AG/SENASA, Disposiciones relativas a los plaguicidas químicos de uso agrícola registrados antes de la vigencia de la Decisión Nº 436 de la Comunidad Andina.","2009","Cultivated plants","Pesticides, Registration, Standards, Legal proceedings/administrative proceedings, Internal trade","La presente Resolución modifica la que dicta disposiciones relativas a los plaguicidas químicos de uso agrícola registrados antes de la vigencia de la Decisión Nº 436 de la Comunidad Andina, en relación a las fechas de vigencia del proceso de revaluación de los plaguicidas.",NA
"LEX-FAOC009287","http://extwprlegs1.fao.org/docs/pdf/per9287.pdf","Ley Nº 26821 - Ley Orgánica para el aprovechamiento sostenible de los recursos naturales.","1997","Agricultural & rural development, Environment gen.","Sustainable use, Indigenous peoples, Smallholders/peasants, Basic legislation, Environmental planning, Environmental standards, Sustainable development, EIA","La Ley consta de 5 títulos, 30 artículos y 3 disposiciones finales. INDICE: Disposiciones generales (I); El Estado y el aprovechamiento sostenible de los recursos naturales (II); Recursos naturales de libre acceso (III); Otorgamiento de derechos sobre los recursos naturales (IV); Condiciones de aprovechamiento sostenible de los recursos naturales (V).",NA
"LEX-FAOC021780","http://extwprlegs1.fao.org/docs/texts/chi21780.doc","Resolución Nº 2.935 - Exigencias sanitarias para la internación de Cervidos a Chile desde Argentina.","1998","Wild species & ecosystems","Wild fauna, International trade, Hygiene/sanitary procedures","La presente Resolución dispone que los cérvidos que se importen al país deben venir amparados por un certificado oficial otorgado por la autoridad sanitaria de Argentina, que estipule el establecimiento de procedencia, la identificación de los animales, la cantidad, el exportador, el destinatario y el medio de transporte. El certificado debe establecer además que el país está declarado libre de: Peste bovina, Pleuroneumonía contagiosa bovina, Dermatosis nodular contagiosa, Fiebre del Valle del R",NA
"LEX-FAOC074554","http://extwprlegs1.fao.org/docs/pdf/chi74554.pdf","Resolución Nº 5.085 - Establece vigilancia post cuarentena en animales internados definitivamente al país.","2007","Livestock","Animal health, Pests/diseases, International trade, Birds, Camelids, Cattle, Sheep/goats, Swine, Equine-animals, Inspection","Con el fin de mantener un sistema adecuado de vigilancia y diagnóstico de las enfermedades pecuarias, la presente Resolución dispone que queden sujetos a una vigilancia post cuarentena los animales de las especies bovinas, ovinas, caprinas, equinas, camélidos sudamericanos domésticos, cérvidos, bubalinos, porcinas y ratites que ingresen al país. Además, establece que los animales bajo vigilancia podrán ser objeto de inspecciones y muestreos periódicos para la detección de enfermedades.",NA
"LEX-FAOC021373","http://extwprlegs1.fao.org/docs/pdf/per21373.pdf","Decreto Supremo Nº 051/00/AG - Reglamento zoosanitario de importación y exportación de animales, productos y subproductos de origen animal.","2000","Food & nutrition, Livestock","Food quality control/food safety, Processing/handling, Hygiene/sanitary procedures, Animal health, Non-edible products, International trade, Pests/diseases, Quarantine, Transport/storage, Legal proceedings/administrative proceedings","El presente Reglamento zoosanitario de importación y exportación de animales, productos y subproductos de origen animal, que consta de 4 títulos, 53 artículos, 3 disposiciones complementarias y 1 anexos (Terminología y definiciones), tiene como objetivo prevenir el ingreso, establecimiento y propagación en el país de enfermedades infectocontagiosas de importancia cuarentenaria que afecten la salud animal y/o la calidad sanitaria de los productos y subproductos de origen animal, buscando una cons",NA
"LEX-FAOC158338","http://extwprlegs1.fao.org/docs/pdf/per158338.pdf","Decreto Supremo Nº 004-2016-EM - Medidas para el uso eficiente de la energía.","2016","Energy","Energy conservation/energy production, Environmental standards, Internal trade","El presente Decreto Supremo dicta medidas para el uso eficiente de la energía, disponiendo que las entidades y/o empresas públicas en la medida que requieran adquirir o reemplazar equipos energéticos, deben ser reemplazados o sustituidos por la tecnología más eficiente que exista en el mercado al momento de su compra. Para tal efecto, el Ministerio de Energía y Minas, establece los lineamientos y/o especificaciones técnicas de las tecnologías más eficientes de equipos energéticos previo procedim",NA
"LEX-FAOC089448","http://extwprlegs1.fao.org/docs/pdf/chi89448.pdf","Resolución Nº 4.798 - Declara el control obligatorio de la plaga chinche de los Eucalyptus, Thaumastocoris Peregrinus.","2009","Cultivated plants","Plant protection, Pests/diseases, Hygiene/sanitary procedures, Quarantine, Biological agents","Mediante la presente Resolución se declara el control obligatorio de la plaga chinche de los eucaliptos, Thaumastocoris peregrinus, a todas las especies y variedades del género Eucalyptus. Las medidas fitosanitarias a aplicar en el área reglamentada comprenden la inmovilización y la destrucción del material vegetal infestado o sospechoso de estarlo, así como la aplicación de insecticidas y la liberación de agentes de control biológico.",NA
"LEX-FAOC063907","http://extwprlegs1.fao.org/docs/texts/mex63907.doc","Ley de productos orgánicos.","2006","Cultivated plants","Plant production, Ecological production/organic production, Packaging/labelling, Legal proceedings/administrative proceedings, Hygiene/sanitary procedures, Subsidy/incentive, Internal trade, Transport/storage, International trade, Fertilizers/nutrients, Certification, Institution, Agroecology, Basic legislation, Social protection","La presente Ley tiene por objeto promover y regular los criterios y requisitos para la conversión, producción, procesamiento, elaboración, preparación, acondicionamiento, almacenamiento, identificación, empaque, etiquetado, distribución, transporte, comercialización, verificación y certificación de productos producidos orgánicamente, así como establecer las prácticas a que deberán sujetarse las materias primas, productos intermedios, productos terminados y subproductos en estado natural, semipro",NA
"LEX-FAOC098081","http://extwprlegs1.fao.org/docs/pdf/per98081.pdf","Ley Nº 29596 - Viabiliza la ejecución del Programa de reestructuración de la deuda agraria (PREDA).","2010","Agricultural & rural development","Agricultural development, Institution, Financial agricultural measures, Subsidy/incentive, Credit, Special fund, Legal proceedings/administrative proceedings","La presente Ley establece las medidas para viabilizar y garantizar la ejecución del Programa de reestructuración de la deuda agraria (PREDA), suspendiendo los remates en ejecución de garantías y modificando los criterios para la determinación de la deuda agraria.",NA
"LEX-FAOC100959","http://extwprlegs1.fao.org/docs/pdf/per100959.pdf","Decreto Supremo Nº 005/11/EM - Modifica le Decreto Supremo Nº 010/10/EM, que reglamenta el Decreto de Urgencia Nº 116/09, sobre promoción del suministro del servicio público de electricidad en zonas urbano marginales.","2011","Energy","Energy conservation/energy production, Subsidy/incentive, Transport/storage, Legal proceedings/administrative proceedings","El presente Decreto Supremo modifica el que emite normas complementarias al Decreto de Urgencia que promueve el suministro del servicio público de electricidad en zonas urbano marginales, en relación al monto máximo que se asumirá por el costo de conexión.",NA
"LEX-FAOC114878","http://extwprlegs1.fao.org/docs/pdf/per114878.pdf","Resolución Nº 200/12/MINCETUR - Reglamento Interno de la Comisión Nacional de Promoción de Biocomercio.","2012","Wild species & ecosystems","Institution, Biodiversity, Genetic resources, Data collection/reporting, Keeping of live animals, Management/conservation, Biosphere reserves, Protection of species","La presente Resolución aprueba el Reglamento Interno de la Comisión Nacional de Promoción de Biocomercio, adscrita al Ministerio de Comercio Exterior y Turismo.",NA
